d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,input,prev_input
89.1852005660132,81.5659242576212,72.67048919609665,70.26378868236469,79.55501241279521,77.0,79.81227975693966,89.47066558375433,74.63243262818116,83.73768566183328,90.0499861188218,a,
89.1852005660132,81.5659242576212,72.67048919609665,69.35416353759881,79.55501241279521,70.0,79.81227975693966,80.52949770115296,76.02631123499285,82.3286098510111,90.0499861188218,a,a
89.1852005660132,82.97590011563598,71.84705978674423,69.35416353759881,68.15423684555495,69.0,79.81227975693966,79.62411694957753,76.84399781375251,82.3286098510111,90.0499861188218,a,a
89.1852005660132,82.97590011563598,71.28113354878694,73.40980860893181,67.1863081289633,71.0,79.81227975693966,79.62411694957753,79.63039620647382,101.53324578678652,90.0499861188218,a,a
89.1852005660132,80.15609770940699,71.28113354878694,69.35416353759881,67.1863081289633,69.0,79.81227975693966,96.17692030835671,78.2368199762746,85.9127464349732,90.0499861188218,a,a
89.1852005660132,80.15609770940699,71.28113354878694,68.0294054067798,67.1863081289633,68.0,79.81227975693966,89.47066558375433,81.8413098624405,83.73768566183328,90.0499861188218,a,a
89.1852005660132,80.15609770940699,71.28113354878694,68.0294054067798,67.1863081289633,69.0,73.49829930005184,89.47066558375433,81.8413098624405,85.9127464349732,90.0499861188218,a,a
89.1852005660132,81.5659242576212,74.06078584514209,69.35416353759881,68.15423684555495,69.0,74.72616676907762,85.0,76.02631123499285,80.91971329657564,90.0499861188218,a,
89.1852005660132,81.5659242576212,72.67048919609665,69.35416353759881,68.15423684555495,69.0,74.72616676907762,88.56635930193812,76.02631123499285,80.91971329657564,90.0499861188218,a,a
89.1852005660132,81.5659242576212,72.67048919609665,69.35416353759881,68.15423684555495,69.0,74.72616676907762,88.56635930193812,76.02631123499285,80.91971329657564,90.0499861188218,a,a
89.1852005660132,81.5659242576212,72.67048919609665,69.35416353759881,68.15423684555495,70.0,79.81227975693966,87.23531395025755,76.84399781375251,80.91971329657564,90.0499861188218,a,a
