d0,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,input,prev_input
75.29276193632427,72.34638899074369,65.45991139621256,71.58910531638176,73.24616030891995,70.0,70.60453243241541,72.01388754955533,76.84399781375251,87.32124598286491,90.0499861188218,w,w
73.06161783043132,65.94694837519019,63.245553203367585,64.88451279003334,73.24616030891995,70.0,70.60453243241541,72.91776189653656,76.84399781375251,88.72992730753249,90.0499861188218,w,w
68.60029154456998,63.12685640834652,61.85466837676846,62.64982043070834,73.24616030891995,70.0,70.60453243241541,72.91776189653656,81.8413098624405,90.13878188659973,90.0499861188218,w,w
65.0,60.959002616512684,59.07622195096772,61.326992425847855,73.24616030891995,70.0,70.60453243241541,72.91776189653656,78.2368199762746,90.13878188659973,90.0499861188218,w,w
62.76941930590086,58.89821729050889,58.249463516842795,60.41522986797286,73.24616030891995,70.0,70.60453243241541,72.91776189653656,78.2368199762746,90.13878188659973,90.0499861188218,w,w
59.16924876994806,56.72741841473134,56.0357029044876,59.09314681077663,73.24616030891995,70.0,70.60453243241541,72.91776189653656,78.2368199762746,96.54014708917737,90.0499861188218,a,w
56.938563381947034,55.31726674375732,55.47071299343465,77.87810988975015,73.24616030891995,70.0,70.60453243241541,72.91776189653656,78.2368199762746,95.77577981932593,90.0499861188218,a,a
54.70831746635972,53.150729063673246,55.47071299343465,61.326992425847855,73.24616030891995,70.0,70.60453243241541,72.91776189653656,76.84399781375251,90.13878188659973,90.0499861188218,a,a
54.70831746635972,53.150729063673246,55.47071299343465,77.87810988975015,72.27724399837061,69.0,69.3757882838098,72.01388754955533,76.84399781375251,90.13878188659973,90.0499861188218,a,a
55.569775957799216,55.31726674375732,59.07622195096772,77.87810988975015,72.27724399837061,69.0,69.3757882838098,72.01388754955533,76.02631123499285,95.77577981932593,90.0499861188218,a,a
59.16924876994806,58.89821729050889,65.45991139621256,76.96752561957543,72.27724399837061,68.0,68.41052550594829,70.68238818828917,76.02631123499285,88.72992730753249,90.0499861188218,a,a
65.0,64.53681120105021,84.87638069569178,76.96752561957543,71.30918594402827,68.0,67.446274915669,69.77822009767804,74.63243262818116,86.55634003352961,90.0499861188218,a,a
73.06161783043132,73.7563556583431,84.87638069569178,76.05918747922567,71.30918594402827,67.0,66.48308055437865,68.4470598345904,73.23933369440222,85.9127464349732,90.0499861188218,w,a
84.72307831990054,100.7670581092849,84.0535543567314,76.05918747922567,70.3420215802759,66.0,65.25335240430181,67.54257916307313,71.84705978674423,83.73768566183328,90.0499861188218,w,w
89.1852005660132,100.7670581092849,82.66196223173026,74.73285756613352,69.12307863514182,65.0,64.28841264178172,66.2117814289874,69.63476143421474,85.9127464349732,90.0499861188218,d,w
89.1852005660132,100.7670581092849,81.27115109311545,73.40980860893181,68.15423684555495,63.0,62.36184731067546,63.97655820689325,68.81860213634101,78.74642849044012,90.0499861188218,d,d
89.1852005660132,100.7670581092849,79.88116173416608,71.58910531638176,66.21933252457322,62.0,61.1310068623117,65.30696746902278,66.03029607687671,75.92759709091287,90.0499861188218,d,d
89.1852005660132,100.7670581092849,79.05694150420949,70.26378868236469,64.03124237432849,60.0,59.20304046246274,63.97655820689325,63.8200595424354,73.10950690573696,85.58621384311844,d,d
89.1852005660132,100.00499987500625,77.6659513557904,68.0294054067798,63.06346010171025,58.0,56.04462507680822,57.697486947006624,61.032778078668514,69.52697318307479,80.62257748298549,d,d
89.1852005660132,98.59513172565875,75.45197147855052,65.79513659838392,59.90826320300064,55.0,53.85164807134504,54.12947441089743,57.42821606144492,65.29931086925804,74.79304780526061,d,d
89.1852005660132,97.18538984847466,72.67048919609665,63.56099432828282,56.753854494650845,52.0,60.166435825965294,50.99019513592785,52.43090691567332,59.665735560705194,68.09552114493287,d,d
89.1852005660132,95.01578816175763,70.45565981523414,60.41522986797286,53.600373133029585,54.0,56.04462507680822,46.51881339845203,47.43416490252569,63.89053137985315,60.03332407921454,d,d
89.1852005660132,92.19544457292888,66.2872536767062,55.94640292279746,54.57105459856901,53.0,71.56814934033156,40.718546143004666,41.617304093369626,45.45327270945405,50.60632371551998,d,d
89.1852005660132,90.78546139112804,61.85466837676846,50.566787519082126,54.57105459856901,52.0,71.56814934033156,38.91015291668744,33.83784863137726,36.87817782917155,39.44616584663204,d,d
89.1852005660132,90.78546139112804,55.47071299343465,42.5440947723653,57.723478758647246,51.0,70.60453243241541,36.6742416417845,31.622776601683793,34.058772731852805,36.71511950137164,d,d
89.1852005660132,95.01578816175763,65.45991139621256,38.48376280978771,53.600373133029585,53.0,72.53275122315436,36.6742416417845,31.622776601683793,35.4682957019364,35.84689665786984,d,d
89.1852005660132,98.59513172565875,31.064449134018133,36.24913792078372,52.630789467763066,52.0,52.88667128870941,38.91015291668744,31.622776601683793,43.278170016764804,30.01666203960727,d,d
89.1852005660132,100.00499987500625,33.83784863137726,47.01063709417264,53.600373133029585,57.0,56.04462507680822,37.57658845611187,36.61966684720111,37.64306044943742,31.38470965295043,d,d
89.1852005660132,100.7670581092849,33.83784863137726,61.326992425847855,52.630789467763066,66.0,53.85164807134504,42.04759208325728,39.408120990476064,37.64306044943742,31.38470965295043,d,d
89.1852005660132,100.7670581092849,31.064449134018133,65.79513659838392,52.630789467763066,53.0,60.166435825965294,39.81205847478876,33.015148038438355,39.05124837953327,30.01666203960727,d,d
89.1852005660132,100.7670581092849,31.064449134018133,71.58910531638176,56.753854494650845,51.0,66.48308055437865,36.6742416417845,31.622776601683793,34.058772731852805,30.01666203960727,d,d
89.1852005660132,100.7670581092849,31.064449134018133,73.40980860893181,64.03124237432849,54.0,73.49829930005184,37.57658845611187,35.805027579936315,34.058772731852805,33.61547262794322,d,d
89.1852005660132,100.7670581092849,32.449961479175904,76.05918747922567,68.15423684555495,54.0,56.04462507680822,36.6742416417845,33.015148038438355,37.64306044943742,30.01666203960727,d,d
89.1852005660132,100.7670581092849,37.44329045369811,76.96752561957543,70.3420215802759,61.0,54.817880294662984,42.95346318982906,38.8329756778952,35.4682957019364,34.48187929913333,d,d
89.1852005660132,97.18538984847466,31.064449134018133,77.87810988975015,72.27724399837061,65.0,54.817880294662984,48.75448697299562,45.221676218380054,41.86884283091664,41.677331968349414,d,d
89.1852005660132,95.01578816175763,31.064449134018133,79.20227269466452,73.24616030891995,67.0,61.1310068623117,55.46169849544819,51.61395160225576,48.27007354458868,47.50789408087881,d,d
89.1852005660132,92.19544457292888,31.064449134018133,81.43709228600933,74.46475676452586,69.0,65.25335240430181,61.741396161732524,57.42821606144492,54.67174773134658,55.569775957799216,d,d
89.1852005660132,90.78546139112804,32.449961479175904,81.43709228600933,75.43208866258443,71.0,67.446274915669,66.2117814289874,62.42595614005443,61.71709649683789,61.40032573203501,d,d
89.1852005660132,89.37561188601732,33.83784863137726,81.43709228600933,78.587530817554,72.0,72.53275122315436,69.77822009767804,68.81860213634101,68.11754546370561,69.46221994724903,d,d
89.1852005660132,87.96590248499699,33.83784863137726,74.73285756613352,77.3692445355388,72.0,71.56814934033156,72.01388754955533,73.23933369440222,73.10950690573696,76.15773105863909,w,d
89.1852005660132,85.7962703152066,33.83784863137726,72.49827584156743,77.3692445355388,73.0,73.49829930005184,73.824115301167,76.02631123499285,78.74642849044012,82.85529554590944,w,w
89.1852005660132,85.14693182963201,37.44329045369811,70.26378868236469,76.40026177965623,75.0,74.72616676907762,76.48529270389177,79.63039620647382,85.9127464349732,90.0499861188218,a,w
89.1852005660132,82.97590011563598,35.22782990761707,69.35416353759881,68.15423684555495,75.0,74.72616676907762,77.38862965578342,81.8413098624405,90.13878188659973,90.0499861188218,a,a
89.1852005660132,82.97590011563598,33.83784863137726,67.11929677819934,67.1863081289633,75.0,75.69015788066504,78.29431652425353,83.23460818673925,93.72299611087985,90.0499861188218,a,a
89.1852005660132,81.5659242576212,70.45565981523414,36.24913792078372,65.0,75.0,78.84795495128583,79.62411694957753,84.62860036654276,96.54014708917737,90.0499861188218,a,a
89.1852005660132,80.15609770940699,69.06518659932803,65.79513659838392,64.03124237432849,67.0,78.84795495128583,80.52949770115296,85.44588931013593,99.35793878699377,90.0499861188218,a,a
89.1852005660132,80.15609770940699,68.24221567329127,69.35416353759881,63.06346010171025,66.0,78.84795495128583,80.52949770115296,86.83893136145792,100.7670581092849,90.0499861188218,a,a
89.1852005660132,77.98717843338096,66.2872536767062,63.56099432828282,62.0966987850401,64.0,78.84795495128583,82.76472678623425,86.83893136145792,101.53324578678651,90.0499861188218,a,a
89.1852005660132,76.57675887630658,65.45991139621256,65.79513659838392,60.876925020897694,63.0,78.84795495128583,81.85963596303125,87.65842800324451,101.53324578678651,90.0499861188218,a,a
89.1852005660132,75.16648189186454,64.07027391856539,61.326992425847855,59.90826320300064,62.0,78.84795495128583,87.23531395025755,87.65842800324451,101.53324578678651,90.0499861188218,a,a
89.1852005660132,75.16648189186454,63.245553203367585,60.41522986797286,58.9406481131655,62.0,78.84795495128583,89.47066558375433,87.65842800324451,101.53324578678651,90.0499861188218,a,a
82.49242389456137,70.9365914038728,61.85466837676846,59.09314681077663,58.9406481131655,61.0,78.84795495128583,81.85963596303125,86.83893136145792,101.53324578678651,90.0499861188218,a,a
82.49242389456137,68.76772498781678,60.4648658313239,58.180752831155424,60.876925020897694,62.0,78.84795495128583,82.76472678623425,86.83893136145792,101.53324578678651,90.0499861188218,w,a
77.52418977325722,67.35725647619564,63.245553203367585,58.180752831155424,57.723478758647246,63.0,78.84795495128583,36.6742416417845,86.83893136145792,101.53324578678651,90.0499861188218,w,w
74.43117626371358,65.94694837519019,59.07622195096772,57.271284253105414,57.723478758647246,64.0,78.84795495128583,36.6742416417845,85.44588931013593,100.7670581092849,90.0499861188218,w,w
73.06161783043132,64.53681120105021,58.249463516842795,57.271284253105414,57.723478758647246,75.0,81.74350127074322,36.6742416417845,85.44588931013593,99.35793878699377,90.0499861188218,w,w
70.83078426785913,63.12685640834652,58.249463516842795,57.271284253105414,58.9406481131655,75.0,76.6550715869472,36.6742416417845,84.62860036654276,99.35793878699377,90.0499861188218,w,w
68.60029154456998,64.53681120105021,58.249463516842795,57.271284253105414,60.876925020897694,81.0,75.69015788066504,78.29431652425353,83.23460818673925,97.94896630388705,90.0499861188218,w,w
67.23094525588644,61.71709649683789,56.0357029044876,57.271284253105414,62.0966987850401,75.0,74.72616676907762,77.38862965578342,83.23460818673925,96.54014708917737,90.0499861188218,w,w
67.23094525588644,61.71709649683789,56.859475903318,58.180752831155424,62.0966987850401,75.0,74.72616676907762,77.38862965578342,81.8413098624405,95.77577981932593,90.0499861188218,w,w
65.86349520030045,58.89821729050889,58.249463516842795,59.09314681077663,76.40026177965623,75.0,73.49829930005184,76.48529270389177,81.8413098624405,95.13148795220224,90.0499861188218,w,w
62.76941930590086,58.89821729050889,58.249463516842795,60.41522986797286,76.40026177965623,75.0,73.49829930005184,78.29431652425353,80.44874144447506,101.53324578678651,90.0499861188218,d,w
62.76941930590086,59.54829972383762,60.4648658313239,63.56099432828282,76.40026177965623,78.0,72.53275122315436,75.15317691222374,80.44874144447506,92.9569792968769,90.0499861188218,d,d
62.76941930590086,60.959002616512684,60.4648658313239,71.58910531638176,76.40026177965623,75.0,72.53275122315436,75.15317691222374,79.63039620647382,92.9569792968769,90.0499861188218,d,d
62.76941930590086,60.959002616512684,61.85466837676846,79.20227269466452,76.40026177965623,80.0,71.56814934033156,73.824115301167,79.63039620647382,95.13148795220224,90.0499861188218,d,d
