d0,d1,d2,d3,d4,d5,d6,d7,d8,input,prev_input
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,101.53324578678651,,
86.55634003352961,77.6659513557904,76.05918747922567,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,76.05918747922567,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,101.53324578678651,,
86.55634003352961,77.6659513557904,76.05918747922567,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,101.53324578678651,,
86.55634003352961,77.6659513557904,76.05918747922567,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,101.53324578678651,,
86.55634003352961,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,91.54780172128658,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,74.73285756613352,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,87.32124598286491,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
94.36630754670864,77.6659513557904,76.96752561957543,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,95.13148795220224,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,56.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,76.96752561957543,75.43208866258443,57.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,59.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,56.0,66.48308055437865,75.15317691222374,76.02631123499285,101.53324578678651,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,57.0,66.48308055437865,75.15317691222374,76.02631123499285,91.54780172128658,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,60.0,66.48308055437865,75.15317691222374,76.02631123499285,90.13878188659973,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,58.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,59.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,60.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,61.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,62.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,63.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,64.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,64.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,65.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,66.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,67.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,67.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,68.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,68.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,69.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,69.0,66.48308055437865,75.15317691222374,76.02631123499285,101.53324578678651,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,70.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,70.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,73.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,76.96752561957543,75.43208866258443,74.0,66.48308055437865,75.15317691222374,76.02631123499285,91.54780172128658,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,72.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,72.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,72.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,72.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,73.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,73.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,73.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,75.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,74.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,74.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
95.77577981932593,77.6659513557904,77.87810988975015,75.43208866258443,74.0,66.48308055437865,75.15317691222374,76.02631123499285,95.77577981932593,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,75.0,66.48308055437865,75.15317691222374,76.02631123499285,101.53324578678651,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,91.54780172128658,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,76.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,76.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,76.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,81.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,93.72299611087985,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,78.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,78.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,101.53324578678651,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
86.55634003352961,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,101.53324578678651,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,91.54780172128658,,
86.55634003352961,77.6659513557904,76.96752561957543,75.43208866258443,84.0,66.48308055437865,75.15317691222374,76.02631123499285,91.54780172128658,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,87.32124598286491,,
85.14693182963201,77.6659513557904,76.96752561957543,75.43208866258443,90.0,66.48308055437865,75.15317691222374,76.02631123499285,85.9127464349732,,
85.14693182963201,77.6659513557904,76.05918747922567,75.43208866258443,84.0,74.72616676907762,75.15317691222374,76.02631123499285,85.9127464349732,,
82.97590011563598,77.6659513557904,77.87810988975015,75.43208866258443,81.0,65.25335240430181,75.15317691222374,76.02631123499285,85.9127464349732,,
85.7962703152066,77.6659513557904,76.05918747922567,75.43208866258443,81.0,65.25335240430181,75.15317691222374,76.02631123499285,84.50443775329198,,
85.7962703152066,77.6659513557904,76.05918747922567,75.43208866258443,81.0,65.25335240430181,76.48529270389177,76.02631123499285,88.72992730753249,,
85.14693182963201,77.6659513557904,76.05918747922567,75.43208866258443,81.0,65.25335240430181,76.48529270389177,76.02631123499285,84.50443775329198,,
85.14693182963201,77.6659513557904,76.05918747922567,75.43208866258443,81.0,65.25335240430181,76.48529270389177,76.02631123499285,85.9127464349732,,
83.73768566183328,77.6659513557904,76.05918747922567,75.43208866258443,81.0,64.28841264178172,76.48529270389177,76.02631123499285,88.72992730753249,,
83.73768566183328,77.6659513557904,76.05918747922567,75.43208866258443,81.0,64.28841264178172,77.38862965578342,76.02631123499285,95.13148795220224,,
83.73768566183328,77.6659513557904,76.05918747922567,75.43208866258443,81.0,64.28841264178172,75.15317691222374,76.84399781375251,83.73768566183328,,
85.14693182963201,77.6659513557904,76.05918747922567,75.43208866258443,81.0,63.324560795950255,75.15317691222374,76.84399781375251,83.73768566183328,,
85.14693182963201,77.6659513557904,77.87810988975015,62.0966987850401,83.0,63.324560795950255,77.38862965578342,76.84399781375251,83.73768566183328,,
85.14693182963201,77.6659513557904,77.87810988975015,75.43208866258443,83.0,74.72616676907762,77.38862965578342,76.84399781375251,83.73768566183328,,
85.14693182963201,77.6659513557904,74.73285756613352,60.876925020897694,80.0,74.72616676907762,73.824115301167,76.84399781375251,83.73768566183328,,
85.14693182963201,77.6659513557904,77.87810988975015,57.723478758647246,80.0,74.72616676907762,77.38862965578342,76.02631123499285,86.55634003352961,,
85.14693182963201,77.6659513557904,76.96752561957543,59.90826320300064,60.0,74.72616676907762,63.97655820689325,76.84399781375251,82.3286098510111,,
85.14693182963201,77.6659513557904,74.73285756613352,57.723478758647246,83.0,76.6550715869472,63.071388124885914,76.84399781375251,86.55634003352961,,
85.14693182963201,76.27581530209953,74.73285756613352,57.723478758647246,59.0,76.6550715869472,61.741396161732524,76.84399781375251,82.3286098510111,,
85.14693182963201,76.27581530209953,74.73285756613352,74.46475676452586,80.0,76.6550715869472,60.83584469702052,76.02631123499285,82.3286098510111,,
85.14693182963201,76.27581530209953,74.73285756613352,74.46475676452586,80.0,75.69015788066504,73.824115301167,76.02631123499285,83.73768566183328,,
85.14693182963201,76.27581530209953,74.73285756613352,74.46475676452586,79.0,75.69015788066504,60.83584469702052,76.02631123499285,83.73768566183328,,
85.14693182963201,76.27581530209953,74.73285756613352,74.46475676452586,56.0,73.49829930005184,73.824115301167,76.02631123499285,83.73768566183328,,
85.14693182963201,76.27581530209953,74.73285756613352,74.46475676452586,80.0,73.49829930005184,73.824115301167,76.02631123499285,83.73768566183328,,
85.14693182963201,76.27581530209953,74.73285756613352,76.40026177965623,86.0,73.49829930005184,72.91776189653656,80.44874144447506,83.73768566183328,,
85.14693182963201,46.87216658103186,76.05918747922567,81.49233092751734,79.0,73.49829930005184,72.91776189653656,57.42821606144492,83.73768566183328,,
89.37561188601732,46.04345773288535,76.05918747922567,76.40026177965623,79.0,73.49829930005184,72.91776189653656,79.63039620647382,83.73768566183328,,
41.10960958218893,75.45197147855052,76.05918747922567,75.43208866258443,80.0,73.49829930005184,72.91776189653656,76.84399781375251,83.73768566183328,,
42.5205832509386,75.45197147855052,73.40980860893181,73.24616030891995,79.0,73.49829930005184,72.91776189653656,74.63243262818116,85.9127464349732,,
83.73768566183328,75.45197147855052,73.40980860893181,75.43208866258443,79.0,73.49829930005184,72.91776189653656,74.63243262818116,85.9127464349732,,
83.73768566183328,75.45197147855052,73.40980860893181,75.43208866258443,86.0,72.53275122315436,72.91776189653656,74.63243262818116,82.3286098510111,,
82.97590011563598,75.45197147855052,73.40980860893181,73.24616030891995,78.0,72.53275122315436,72.91776189653656,74.63243262818116,82.3286098510111,,
82.97590011563598,75.45197147855052,73.40980860893181,73.24616030891995,78.0,72.53275122315436,72.01388754955533,74.63243262818116,82.3286098510111,,
82.97590011563598,75.45197147855052,73.40980860893181,73.24616030891995,90.0,72.53275122315436,72.01388754955533,74.63243262818116,82.3286098510111,,
82.97590011563598,75.45197147855052,73.40980860893181,73.24616030891995,78.0,72.53275122315436,72.01388754955533,74.63243262818116,82.3286098510111,,
82.97590011563598,75.45197147855052,73.40980860893181,73.24616030891995,78.0,71.56814934033156,72.01388754955533,74.63243262818116,82.3286098510111,,
82.97590011563598,75.45197147855052,73.40980860893181,73.24616030891995,81.0,72.53275122315436,72.01388754955533,74.63243262818116,82.3286098510111,,
82.97590011563598,75.45197147855052,72.49827584156743,72.27724399837061,78.0,83.93449827097318,72.01388754955533,76.02631123499285,82.3286098510111,,
82.97590011563598,75.45197147855052,72.49827584156743,72.27724399837061,78.0,72.53275122315436,72.01388754955533,76.02631123499285,82.3286098510111,,
82.97590011563598,103.46980235798269,72.49827584156743,72.27724399837061,78.0,71.56814934033156,72.01388754955533,76.02631123499285,82.3286098510111,,
82.97590011563598,77.6659513557904,72.49827584156743,72.27724399837061,78.0,71.56814934033156,72.01388754955533,76.02631123499285,83.73768566183328,,
82.97590011563598,76.27581530209953,72.49827584156743,72.27724399837061,80.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
82.97590011563598,105.68348972285122,72.49827584156743,72.27724399837061,85.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
82.97590011563598,74.06078584514209,72.49827584156743,72.27724399837061,80.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
82.97590011563598,77.6659513557904,72.49827584156743,72.27724399837061,85.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
85.7962703152066,77.6659513557904,72.49827584156743,72.27724399837061,77.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
82.97590011563598,77.6659513557904,72.49827584156743,72.27724399837061,79.0,71.56814934033156,73.824115301167,73.23933369440222,80.91971329657564,,
85.14693182963201,74.06078584514209,72.49827584156743,72.27724399837061,90.0,71.56814934033156,72.01388754955533,73.23933369440222,80.91971329657564,,
85.7962703152066,104.29285689825551,72.49827584156743,72.27724399837061,90.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
82.97590011563598,77.6659513557904,72.49827584156743,72.27724399837061,80.0,71.56814934033156,73.824115301167,73.23933369440222,83.73768566183328,,
82.97590011563598,74.06078584514209,72.49827584156743,72.27724399837061,74.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
82.97590011563598,104.29285689825551,72.49827584156743,72.27724399837061,74.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
82.97590011563598,77.6659513557904,72.49827584156743,72.27724399837061,74.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
85.7962703152066,77.6659513557904,72.49827584156743,72.27724399837061,74.0,71.56814934033156,73.824115301167,73.23933369440222,83.73768566183328,,
82.97590011563598,77.6659513557904,72.49827584156743,72.27724399837061,74.0,71.56814934033156,73.824115301167,73.23933369440222,83.73768566183328,,
85.7962703152066,77.6659513557904,72.49827584156743,72.27724399837061,85.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
85.7962703152066,74.06078584514209,72.49827584156743,72.27724399837061,76.0,72.53275122315436,73.824115301167,73.23933369440222,83.73768566183328,,
85.14693182963201,77.6659513557904,72.49827584156743,72.27724399837061,76.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
85.7962703152066,77.6659513557904,72.49827584156743,72.27724399837061,85.0,71.56814934033156,73.824115301167,73.23933369440222,83.73768566183328,,
86.55634003352961,77.6659513557904,72.49827584156743,72.27724399837061,80.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
85.7962703152066,76.27581530209953,72.49827584156743,72.27724399837061,77.0,71.56814934033156,73.824115301167,73.23933369440222,83.73768566183328,,
85.7962703152066,77.6659513557904,72.49827584156743,72.27724399837061,77.0,71.56814934033156,72.91776189653656,73.23933369440222,83.73768566183328,,
85.7962703152066,74.06078584514209,72.49827584156743,72.27724399837061,77.0,71.56814934033156,85.0,73.23933369440222,83.73768566183328,,
85.7962703152066,74.06078584514209,72.49827584156743,72.27724399837061,77.0,71.56814934033156,72.01388754955533,73.23933369440222,83.73768566183328,,
